0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.189999999999999947e-01,-1.099999999999999936e-02,-1.000000000000000021e-02
1.899999999999999953e-02,-1.690000000000000113e-01,-5.819999999999999618e-01
-6.500000000000000222e-02,-5.540000000000000480e-01,-8.309999999999999609e-01
-1.199999999999999956e-01,-1.099999999999999936e-02,-2.000000000000000042e-03
-1.310000000000000053e-01,4.089999999999999747e-01,-4.929999999999999938e-01
-1.700000000000000122e-02,5.240000000000000213e-01,-9.170000000000000373e-01
-2.699999999999999969e-02,1.900000000000000022e-01,5.769999999999999574e-01
-5.500000000000000028e-02,2.409999999999999920e-01,7.259999999999999787e-01
-1.439999999999999891e-01,3.119999999999999996e-01,8.850000000000000089e-01
-3.160000000000000031e-01,1.350000000000000089e-01,5.939999999999999725e-01
-3.940000000000000169e-01,-2.500000000000000139e-02,2.989999999999999880e-01
-4.779999999999999805e-01,1.930000000000000049e-01,1.150000000000000050e-01
2.230000000000000038e-01,3.170000000000000040e-01,6.380000000000000115e-01
2.909999999999999809e-01,3.739999999999999991e-01,2.620000000000000107e-01
1.559999999999999998e-01,6.610000000000000320e-01,1.120000000000000023e-01
2.800000000000000058e-02,7.319999999999999840e-01,1.069999999999999979e-01
3.899999999999999994e-02,8.110000000000000542e-01,8.599999999999999312e-02
5.000000000000000278e-02,8.189999999999999503e-01,4.700000000000000011e-02
6.099999999999999867e-02,8.090000000000000524e-01,0.000000000000000000e+00
7.399999999999999634e-02,7.790000000000000258e-01,-2.199999999999999872e-02
-1.449999999999999900e-01,-5.639999999999999458e-01,-1.036999999999999922e+00
-1.120000000000000023e-01,-7.179999999999999716e-01,-7.560000000000000053e-01
-1.900000000000000022e-01,4.129999999999999782e-01,8.840000000000000080e-01
-9.600000000000000200e-02,3.900000000000000133e-01,9.200000000000000400e-01
-4.570000000000000173e-01,3.340000000000000191e-01,8.100000000000000255e-02
-5.170000000000000151e-01,3.649999999999999911e-01,5.199999999999999761e-02
-5.360000000000000320e-01,3.589999999999999858e-01,2.199999999999999872e-02
-5.450000000000000400e-01,3.220000000000000084e-01,2.100000000000000130e-02
-5.370000000000000329e-01,2.909999999999999809e-01,1.200000000000000025e-02
-2.000000000000000042e-03,6.700000000000000400e-02,-1.140000000000000041e-01
-8.999999999999999320e-03,4.530000000000000138e-01,-1.066000000000000059e+00
-2.419999999999999929e-01,3.549999999999999822e-01,8.830000000000000071e-01
-2.260000000000000064e-01,2.530000000000000027e-01,9.230000000000000426e-01
-2.500000000000000000e-01,4.149999999999999800e-01,8.339999999999999636e-01
