0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.449999999999999900e-01,-3.200000000000000067e-02,-1.099999999999999936e-02
2.999999999999999889e-02,-8.000000000000000167e-03,-7.469999999999999973e-01
-2.149999999999999967e-01,-5.230000000000000204e-01,-6.730000000000000426e-01
-1.469999999999999918e-01,-3.200000000000000067e-02,-1.000000000000000021e-03
-2.300000000000000100e-01,4.079999999999999738e-01,-6.019999999999999796e-01
-3.330000000000000182e-01,3.449999999999999734e-01,-1.024000000000000021e+00
-1.400000000000000029e-02,2.939999999999999836e-01,5.560000000000000497e-01
-4.499999999999999833e-02,3.930000000000000160e-01,6.760000000000000453e-01
-1.650000000000000078e-01,5.180000000000000160e-01,7.850000000000000311e-01
-3.320000000000000173e-01,2.129999999999999949e-01,4.819999999999999840e-01
-3.350000000000000200e-01,1.670000000000000095e-01,7.799999999999999989e-02
-2.939999999999999836e-01,3.699999999999999956e-01,-1.459999999999999909e-01
2.409999999999999920e-01,4.929999999999999938e-01,5.190000000000000169e-01
4.899999999999999911e-01,5.010000000000000009e-01,1.980000000000000093e-01
4.410000000000000031e-01,7.910000000000000364e-01,-4.800000000000000100e-02
3.089999999999999969e-01,8.750000000000000000e-01,-1.160000000000000059e-01
3.519999999999999796e-01,9.619999999999999662e-01,-1.290000000000000036e-01
3.880000000000000115e-01,9.639999999999999680e-01,-1.489999999999999936e-01
4.209999999999999853e-01,9.539999999999999591e-01,-1.630000000000000060e-01
4.329999999999999960e-01,9.350000000000000533e-01,-1.849999999999999978e-01
-3.200000000000000067e-01,-5.829999999999999627e-01,-8.339999999999999636e-01
-2.500000000000000000e-01,-6.350000000000000089e-01,-5.500000000000000444e-01
-1.900000000000000022e-01,6.330000000000000071e-01,7.229999999999999760e-01
-1.160000000000000059e-01,6.270000000000000018e-01,7.950000000000000400e-01
-2.260000000000000064e-01,4.400000000000000022e-01,-2.139999999999999958e-01
-2.349999999999999867e-01,4.929999999999999938e-01,-2.389999999999999902e-01
-2.590000000000000080e-01,4.809999999999999831e-01,-2.760000000000000231e-01
-2.570000000000000062e-01,4.369999999999999996e-01,-3.079999999999999960e-01
-2.650000000000000133e-01,4.099999999999999756e-01,-3.099999999999999978e-01
-3.489999999999999769e-01,5.460000000000000409e-01,-1.125000000000000000e+00
-3.559999999999999831e-01,2.489999999999999991e-01,-1.151999999999999913e+00
-2.449999999999999956e-01,5.649999999999999467e-01,7.069999999999999618e-01
-2.570000000000000062e-01,4.769999999999999796e-01,7.820000000000000284e-01
-2.700000000000000178e-01,6.099999999999999867e-01,6.560000000000000275e-01
