0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.199999999999999956e-01,-2.400000000000000050e-02,-2.699999999999999969e-02
1.499999999999999944e-02,-1.489999999999999936e-01,-6.460000000000000187e-01
-1.390000000000000124e-01,-6.079999999999999849e-01,-8.179999999999999494e-01
-1.330000000000000071e-01,-2.400000000000000050e-02,0.000000000000000000e+00
-3.079999999999999960e-01,4.899999999999999911e-01,-4.759999999999999787e-01
-4.079999999999999738e-01,4.129999999999999782e-01,-9.559999999999999609e-01
4.700000000000000011e-02,2.949999999999999845e-01,5.929999999999999716e-01
2.000000000000000042e-03,3.739999999999999991e-01,7.329999999999999849e-01
-1.019999999999999934e-01,4.959999999999999964e-01,8.770000000000000018e-01
-2.540000000000000036e-01,2.600000000000000089e-01,6.260000000000000009e-01
-3.270000000000000129e-01,8.899999999999999578e-02,2.919999999999999818e-01
-3.910000000000000142e-01,3.140000000000000013e-01,2.640000000000000124e-01
2.580000000000000071e-01,4.430000000000000049e-01,6.520000000000000240e-01
3.380000000000000226e-01,4.580000000000000182e-01,2.790000000000000258e-01
1.700000000000000122e-01,6.250000000000000000e-01,2.240000000000000047e-01
7.299999999999999545e-02,6.470000000000000195e-01,2.829999999999999738e-01
9.400000000000000022e-02,7.169999999999999707e-01,2.600000000000000089e-01
8.400000000000000522e-02,7.299999999999999822e-01,2.349999999999999867e-01
5.299999999999999850e-02,7.259999999999999787e-01,2.109999999999999931e-01
6.199999999999999956e-02,7.049999999999999600e-01,1.759999999999999898e-01
-1.930000000000000049e-01,-6.360000000000000098e-01,-1.016000000000000014e+00
-1.960000000000000075e-01,-7.479999999999999982e-01,-7.209999999999999742e-01
-1.059999999999999970e-01,6.199999999999999956e-01,8.419999999999999707e-01
-2.400000000000000050e-02,5.649999999999999467e-01,8.990000000000000213e-01
-3.079999999999999960e-01,4.440000000000000058e-01,3.870000000000000107e-01
-3.750000000000000000e-01,4.650000000000000244e-01,4.109999999999999765e-01
-3.940000000000000169e-01,4.600000000000000200e-01,3.800000000000000044e-01
-4.319999999999999951e-01,4.329999999999999960e-01,3.119999999999999996e-01
-4.400000000000000022e-01,4.159999999999999809e-01,2.660000000000000142e-01
-4.729999999999999760e-01,6.330000000000000071e-01,-1.026999999999999913e+00
-4.610000000000000209e-01,3.140000000000000013e-01,-1.076000000000000068e+00
-1.960000000000000075e-01,5.709999999999999520e-01,8.459999999999999742e-01
-2.079999999999999905e-01,4.540000000000000147e-01,9.110000000000000320e-01
-1.789999999999999925e-01,6.420000000000000151e-01,7.740000000000000213e-01
