0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.130000000000000032e-01,-2.100000000000000130e-02,-1.000000000000000021e-02
3.400000000000000244e-02,-2.000000000000000042e-03,-5.979999999999999760e-01
-2.250000000000000056e-01,-3.689999999999999947e-01,-6.310000000000000053e-01
-1.150000000000000050e-01,-2.100000000000000130e-02,-8.000000000000000167e-03
-7.699999999999999900e-02,3.310000000000000164e-01,-5.470000000000000417e-01
7.000000000000000146e-03,3.260000000000000120e-01,-1.034000000000000030e+00
-1.000000000000000021e-02,1.980000000000000093e-01,5.350000000000000311e-01
-3.099999999999999978e-02,2.610000000000000098e-01,6.640000000000000346e-01
-1.019999999999999934e-01,3.479999999999999760e-01,8.070000000000000506e-01
-2.949999999999999845e-01,1.869999999999999996e-01,5.120000000000000107e-01
-3.069999999999999951e-01,6.800000000000000488e-02,1.769999999999999907e-01
-3.350000000000000200e-01,2.500000000000000000e-01,-4.599999999999999922e-02
2.429999999999999938e-01,2.889999999999999791e-01,6.029999999999999805e-01
3.330000000000000182e-01,2.260000000000000064e-01,2.740000000000000213e-01
2.889999999999999791e-01,4.699999999999999734e-01,5.800000000000000294e-02
2.010000000000000120e-01,5.699999999999999512e-01,3.200000000000000067e-02
2.369999999999999885e-01,6.350000000000000089e-01,-5.000000000000000104e-03
2.550000000000000044e-01,6.310000000000000053e-01,-3.500000000000000333e-02
2.730000000000000204e-01,6.159999999999999920e-01,-5.500000000000000028e-02
2.770000000000000240e-01,5.889999999999999680e-01,-6.700000000000000400e-02
-3.770000000000000018e-01,-4.109999999999999765e-01,-8.239999999999999547e-01
-2.479999999999999982e-01,-4.729999999999999760e-01,-5.340000000000000302e-01
-1.140000000000000041e-01,4.520000000000000129e-01,7.910000000000000364e-01
-3.599999999999999728e-02,4.069999999999999729e-01,8.389999999999999680e-01
-2.969999999999999862e-01,3.599999999999999867e-01,-1.069999999999999979e-01
-3.430000000000000271e-01,4.000000000000000222e-01,-1.419999999999999873e-01
-3.589999999999999858e-01,3.719999999999999973e-01,-1.710000000000000131e-01
-3.489999999999999769e-01,3.270000000000000129e-01,-1.749999999999999889e-01
-3.529999999999999805e-01,2.949999999999999845e-01,-1.799999999999999933e-01
2.400000000000000050e-02,4.289999999999999925e-01,-1.086000000000000076e+00
-3.000000000000000062e-03,2.580000000000000071e-01,-1.157999999999999918e+00
-1.819999999999999951e-01,4.119999999999999774e-01,7.810000000000000275e-01
-1.940000000000000058e-01,3.109999999999999987e-01,8.269999999999999574e-01
-1.710000000000000131e-01,4.719999999999999751e-01,7.379999999999999893e-01
