Frame,MainJoint_X,MainJoint_Y,MainJoint_Z,Angle,AngularVelocity,AngularAcceleration,ForceVector_X,ForceVector_Y,ForceVector_Z
0,-2.034511,5.156795,0.333312,118.4593,6.6095,4.1704,16.2754,-0.5461,-1.8281
1,0.1628254,5.279396,0.5048841,109.5463
2,2.686476,5.447307,0.3539509,111.5844
3,4.377239,5.349741,-0.02984731,120.1866
4,6.351222,5.163663,-0.3501943,132.3966
5,8.268149,5.20377,0.01285051,127.3638
