Frame,MainJoint_X,MainJoint_Y,MainJoint_Z,Angle,AngularVelocity,AngularAcceleration,ForceVector_X,ForceVector_Y,ForceVector_Z
1,0.6323853,0.119812,0.361012,122.0154,4.1399,-16.0896,5.2539,-0.7546,1.0512
2,3.704651,0.2493286,0.0365306,121.2866
3,6.496887,0.02056885,-0.2004139,133.3945
4,8.993408,0.06048584,0.1555095,126.6728
