Frame,MainJoint_X,MainJoint_Y,MainJoint_Z,Angle,AngularVelocity,AngularAcceleration,ForceVector_X,ForceVector_Y,ForceVector_Z
0,-2.091708,3.649273,0.1592887,120.9411,5.9684,8.8116,18.2337,0.0305,-1.7675
1,-0.04672146,3.582893,0.3610125,122.0126
2,2.320619,3.712404,0.03653087,121.2682
3,4.407798,3.483659,-0.2004141,133.3967
4,6.199305,3.52353,0.1555099,126.6708
