Frame,MainJoint_X,MainJoint_Y,MainJoint_Z,Angle,AngularVelocity,AngularAcceleration,ForceVector_X,ForceVector_Y,ForceVector_Z
1,971.6496,626.9014,0.3074095,116.4313,5.0408,15.7643,57.4318,-0.6022,-2.0777
2,984.1053,627.0889,0.5196764,109.2345
3,996.3712,627.1674,0.3539508,111.5861
4,1008.169,627.0831,0.05586312,116.6222
5,1020.085,627.0298,-0.1190953,122.8835
